innings_num,day,over,ball_in_match,batting_team,innings_runs,innings_wickets,current_lead,p_Australia_win,p_India_win,p_draw
1.0,1.0,44.0,273.0,Australia,110.0,3.0,110.0,0.47548375,0.3430597,0.18145652
1.0,1.0,45.0,274.0,Australia,110.0,3.0,110.0,0.48537928,0.29918265,0.2154381
1.0,1.0,45.0,275.0,Australia,110.0,3.0,110.0,0.4842853,0.29850835,0.21720634
1.0,1.0,45.0,276.0,Australia,111.0,3.0,111.0,0.4842853,0.29850835,0.21720634
1.0,1.0,45.0,277.0,Australia,111.0,3.0,111.0,0.48425502,0.2984897,0.21725537
1.0,1.0,45.0,278.0,Australia,111.0,3.0,111.0,0.48425502,0.2984897,0.21725537
1.0,1.0,45.0,279.0,Australia,113.0,3.0,113.0,0.48867348,0.29208884,0.21923766
1.0,1.0,45.0,280.0,Australia,113.0,3.0,113.0,0.48867348,0.29208884,0.21923766
1.0,1.0,46.0,281.0,Australia,114.0,3.0,114.0,0.4881911,0.29180053,0.22000837
1.0,1.0,46.0,282.0,Australia,114.0,3.0,114.0,0.4881911,0.29180053,0.22000837
1.0,1.0,46.0,283.0,Australia,115.0,3.0,115.0,0.4759062,0.33945605,0.18463773
1.0,1.0,46.0,284.0,Australia,115.0,3.0,115.0,0.4759062,0.33945605,0.18463773
1.0,1.0,46.0,285.0,Australia,116.0,3.0,116.0,0.49105182,0.29016954,0.21877864
1.0,1.0,46.0,286.0,Australia,117.0,3.0,117.0,0.47456294,0.33849794,0.18693918
1.0,1.0,47.0,287.0,Australia,121.0,3.0,121.0,0.49837074,0.27439874,0.22723047
1.0,1.0,47.0,288.0,Australia,121.0,3.0,121.0,0.49837074,0.27439874,0.22723047
1.0,1.0,47.0,289.0,Australia,121.0,3.0,121.0,0.49700055,0.27364433,0.22935511
1.0,1.0,47.0,290.0,Australia,121.0,3.0,121.0,0.49700055,0.27364433,0.22935511
1.0,1.0,47.0,291.0,Australia,121.0,3.0,121.0,0.4974627,0.27389878,0.22863854
1.0,1.0,47.0,292.0,Australia,125.0,3.0,125.0,0.5042155,0.27402228,0.22176223
1.0,1.0,48.0,293.0,Australia,125.0,3.0,125.0,0.47721976,0.31730062,0.2054796
1.0,1.0,48.0,294.0,Australia,125.0,3.0,125.0,0.47721976,0.31730062,0.2054796
1.0,1.0,48.0,295.0,Australia,125.0,3.0,125.0,0.47868195,0.31827283,0.2030452
1.0,1.0,48.0,296.0,Australia,125.0,3.0,125.0,0.47868195,0.31827283,0.2030452
1.0,1.0,48.0,297.0,Australia,125.0,3.0,125.0,0.47868195,0.31827283,0.2030452
1.0,1.0,48.0,298.0,Australia,128.0,3.0,128.0,0.5027054,0.2732016,0.22409298
1.0,1.0,49.0,299.0,Australia,128.0,3.0,128.0,0.59188306,0.24625444,0.16186248
1.0,1.0,49.0,300.0,Australia,128.0,3.0,128.0,0.59689087,0.24833797,0.15477116
1.0,1.0,49.0,301.0,Australia,128.0,3.0,128.0,0.5981094,0.24634887,0.15554167
1.0,1.0,49.0,302.0,Australia,132.0,3.0,132.0,0.6009607,0.23254263,0.16649668
1.0,1.0,49.0,303.0,Australia,132.0,3.0,132.0,0.6009607,0.23254263,0.16649668
1.0,1.0,49.0,304.0,Australia,132.0,3.0,132.0,0.6021534,0.23300418,0.16484241
1.0,1.0,50.0,305.0,Australia,136.0,3.0,136.0,0.51423323,0.25595137,0.22981536
1.0,1.0,50.0,306.0,Australia,136.0,3.0,136.0,0.51423323,0.25595137,0.22981536
1.0,1.0,50.0,307.0,Australia,137.0,3.0,137.0,0.48300186,0.29412296,0.22287522
1.0,1.0,50.0,308.0,Australia,137.0,3.0,137.0,0.48300186,0.29412296,0.22287522
1.0,1.0,50.0,309.0,Australia,137.0,3.0,137.0,0.48300186,0.29412296,0.22287522
1.0,1.0,50.0,310.0,Australia,137.0,3.0,137.0,0.48300186,0.29412296,0.22287522
1.0,1.0,51.0,311.0,Australia,137.0,3.0,137.0,0.61306226,0.20786995,0.17906784
1.0,1.0,51.0,312.0,Australia,137.0,3.0,137.0,0.61306226,0.20786995,0.17906784
1.0,1.0,51.0,313.0,Australia,141.0,3.0,141.0,0.6197828,0.19831719,0.18189996
1.0,1.0,51.0,314.0,Australia,145.0,3.0,145.0,0.61731005,0.19401889,0.18867104
1.0,1.0,51.0,315.0,Australia,146.0,3.0,146.0,0.6080878,0.21394292,0.17796932
1.0,1.0,51.0,316.0,Australia,146.0,3.0,146.0,0.6080878,0.21394292,0.17796932
1.0,1.0,52.0,317.0,Australia,146.0,3.0,146.0,0.5178234,0.23890898,0.24326763
1.0,1.0,52.0,318.0,Australia,150.0,3.0,150.0,0.5260192,0.22351268,0.2504681
1.0,1.0,52.0,319.0,Australia,151.0,3.0,151.0,0.5022193,0.25087088,0.24690981
1.0,1.0,52.0,320.0,Australia,151.0,3.0,151.0,0.5022193,0.25087088,0.24690981
1.0,1.0,52.0,321.0,Australia,151.0,3.0,151.0,0.5022193,0.25087088,0.24690981
1.0,1.0,52.0,322.0,Australia,151.0,3.0,151.0,0.5022193,0.25087088,0.24690981
1.0,1.0,53.0,323.0,Australia,151.0,3.0,151.0,0.6250017,0.18049535,0.19450293
1.0,1.0,53.0,324.0,Australia,151.0,3.0,151.0,0.6250017,0.18049535,0.19450293
1.0,1.0,53.0,325.0,Australia,151.0,3.0,151.0,0.6250017,0.18049535,0.19450293
1.0,1.0,53.0,326.0,Australia,151.0,3.0,151.0,0.6250017,0.18049535,0.19450293
1.0,1.0,53.0,327.0,Australia,153.0,3.0,153.0,0.6407864,0.17289782,0.18631577
1.0,1.0,53.0,328.0,Australia,153.0,3.0,153.0,0.6407864,0.17289782,0.18631577
1.0,1.0,54.0,329.0,Australia,154.0,3.0,154.0,0.5291261,0.22204757,0.24882631
1.0,1.0,54.0,330.0,Australia,154.0,3.0,154.0,0.5291261,0.22204757,0.24882631
1.0,1.0,54.0,331.0,Australia,155.0,3.0,155.0,0.5053355,0.24930039,0.24536411
1.0,1.0,54.0,332.0,Australia,155.0,3.0,155.0,0.5053355,0.24930039,0.24536411
1.0,1.0,54.0,333.0,Australia,155.0,3.0,155.0,0.5053355,0.24930039,0.24536411
1.0,1.0,54.0,334.0,Australia,157.0,3.0,157.0,0.5053355,0.24930039,0.24536411
1.0,1.0,55.0,335.0,Australia,157.0,3.0,157.0,0.6407864,0.17289782,0.18631577
1.0,1.0,55.0,336.0,Australia,157.0,3.0,157.0,0.6407864,0.17289782,0.18631577
1.0,1.0,55.0,337.0,Australia,157.0,3.0,157.0,0.6414631,0.1730804,0.18545648
1.0,1.0,55.0,338.0,Australia,158.0,3.0,158.0,0.6363487,0.18828434,0.17536691
1.0,1.0,55.0,339.0,Australia,160.0,3.0,160.0,0.64697677,0.17941435,0.17360884
1.0,1.0,55.0,340.0,Australia,160.0,3.0,160.0,0.64697677,0.17941435,0.17360884
1.0,1.0,56.0,341.0,Australia,160.0,3.0,160.0,0.5343673,0.21580863,0.24982405
1.0,1.0,56.0,342.0,Australia,160.0,3.0,160.0,0.5343673,0.21580863,0.24982405
1.0,1.0,56.0,343.0,Australia,163.0,3.0,163.0,0.5310463,0.22592749,0.24302621
1.0,1.0,56.0,344.0,Australia,163.0,3.0,163.0,0.52686566,0.2279416,0.24519277
1.0,1.0,56.0,345.0,Australia,163.0,3.0,163.0,0.52686566,0.2279416,0.24519277
1.0,1.0,56.0,346.0,Australia,163.0,3.0,163.0,0.52686566,0.2279416,0.24519277
1.0,1.0,57.0,347.0,Australia,163.0,3.0,163.0,0.6483913,0.1614544,0.19015425
1.0,1.0,57.0,348.0,Australia,163.0,3.0,163.0,0.6483913,0.1614544,0.19015425
1.0,1.0,57.0,349.0,Australia,167.0,3.0,167.0,0.6470253,0.1605521,0.19242263
1.0,1.0,57.0,350.0,Australia,167.0,3.0,167.0,0.6470253,0.1605521,0.19242263
1.0,1.0,57.0,351.0,Australia,168.0,3.0,168.0,0.66187334,0.16347744,0.17464925
1.0,1.0,57.0,352.0,Australia,168.0,3.0,168.0,0.66187334,0.16347744,0.17464925
1.0,1.0,58.0,353.0,Australia,169.0,3.0,169.0,0.53729445,0.21845815,0.24424739
1.0,1.0,58.0,354.0,Australia,170.0,3.0,170.0,0.53908396,0.20540476,0.25551134
1.0,1.0,58.0,355.0,Australia,172.0,3.0,172.0,0.53908396,0.20540476,0.25551134
1.0,1.0,58.0,356.0,Australia,173.0,3.0,173.0,0.53729445,0.21845815,0.24424739
1.0,1.0,58.0,357.0,Australia,174.0,3.0,174.0,0.53908396,0.20540476,0.25551134
1.0,1.0,58.0,358.0,Australia,174.0,3.0,174.0,0.53908396,0.20540476,0.25551134
1.0,1.0,59.0,359.0,Australia,175.0,3.0,175.0,0.6526746,0.15281773,0.19450769
1.0,1.0,59.0,360.0,Australia,175.0,3.0,175.0,0.6526746,0.15281773,0.19450769
1.0,1.0,59.0,361.0,Australia,175.0,3.0,175.0,0.6526746,0.15281773,0.19450769
1.0,1.0,59.0,362.0,Australia,175.0,3.0,175.0,0.6526746,0.15281773,0.19450769
1.0,1.0,59.0,363.0,Australia,175.0,3.0,175.0,0.6526746,0.15281773,0.19450769
1.0,1.0,59.0,364.0,Australia,178.0,3.0,178.0,0.67122823,0.15165398,0.17711774
1.0,1.0,60.0,365.0,Australia,178.0,3.0,178.0,0.48236322,0.194339,0.32329777
1.0,1.0,60.0,366.0,Australia,181.0,3.0,181.0,0.47346747,0.21101657,0.31551597
1.0,1.0,60.0,367.0,Australia,181.0,3.0,181.0,0.47346747,0.21101657,0.31551597
1.0,1.0,60.0,368.0,Australia,181.0,3.0,181.0,0.47346747,0.21101657,0.31551597
1.0,1.0,60.0,369.0,Australia,183.0,3.0,183.0,0.47346747,0.21101657,0.31551597
1.0,1.0,60.0,370.0,Australia,183.0,3.0,183.0,0.47346747,0.21101657,0.31551597
1.0,1.0,61.0,371.0,Australia,185.0,3.0,185.0,0.6785401,0.13496658,0.18649335
1.0,1.0,61.0,372.0,Australia,185.0,3.0,185.0,0.65634006,0.14849144,0.19516854
1.0,1.0,61.0,373.0,Australia,185.0,3.0,185.0,0.65602034,0.14890619,0.19507346
1.0,1.0,61.0,374.0,Australia,185.0,3.0,185.0,0.65602034,0.14890619,0.19507346
1.0,1.0,61.0,375.0,Australia,185.0,3.0,185.0,0.65602034,0.14890619,0.19507346
1.0,1.0,61.0,376.0,Australia,185.0,3.0,185.0,0.65602034,0.14890619,0.19507346
1.0,1.0,62.0,377.0,Australia,189.0,3.0,189.0,0.49823788,0.19487768,0.30688438
1.0,1.0,62.0,378.0,Australia,193.0,3.0,193.0,0.50367934,0.1884321,0.3078886
1.0,1.0,62.0,379.0,Australia,193.0,3.0,193.0,0.50367934,0.1884321,0.3078886
1.0,1.0,62.0,380.0,Australia,193.0,3.0,193.0,0.50367934,0.1884321,0.3078886
1.0,1.0,62.0,381.0,Australia,193.0,3.0,193.0,0.50178057,0.18915299,0.30906647
1.0,1.0,62.0,382.0,Australia,194.0,3.0,194.0,0.51203436,0.17316468,0.31480092
1.0,1.0,63.0,383.0,Australia,198.0,3.0,198.0,0.5955941,0.17578654,0.22861932
1.0,1.0,63.0,384.0,Australia,198.0,3.0,198.0,0.5955941,0.17578654,0.22861932
1.0,1.0,63.0,385.0,Australia,198.0,3.0,198.0,0.5955941,0.17578654,0.22861932
1.0,1.0,63.0,386.0,Australia,200.0,3.0,200.0,0.6120011,0.15308172,0.23491716
1.0,1.0,63.0,387.0,Australia,200.0,4.0,200.0,0.4107128,0.30526322,0.28402394
1.0,1.0,63.0,388.0,Australia,200.0,4.0,200.0,0.4107128,0.30526322,0.28402394
1.0,1.0,64.0,389.0,Australia,200.0,4.0,200.0,0.48013481,0.2509223,0.2689429
1.0,1.0,64.0,390.0,Australia,200.0,4.0,200.0,0.4799576,0.25100783,0.26903456
1.0,1.0,64.0,391.0,Australia,200.0,4.0,200.0,0.4799576,0.25100783,0.26903456
1.0,1.0,64.0,392.0,Australia,200.0,4.0,200.0,0.47802308,0.25194156,0.27003536
1.0,1.0,64.0,393.0,Australia,201.0,4.0,201.0,0.40236196,0.2966942,0.3009439
1.0,1.0,64.0,394.0,Australia,203.0,4.0,203.0,0.40253267,0.29660937,0.3008579
1.0,1.0,65.0,395.0,Australia,207.0,4.0,207.0,0.54812586,0.24081708,0.21105707
1.0,1.0,65.0,396.0,Australia,211.0,4.0,211.0,0.55855316,0.21945648,0.22199038
1.0,1.0,65.0,397.0,Australia,211.0,4.0,211.0,0.55855316,0.21945648,0.22199038
1.0,1.0,65.0,398.0,Australia,213.0,4.0,213.0,0.55855316,0.21945648,0.22199038
1.0,1.0,65.0,399.0,Australia,213.0,4.0,213.0,0.55855316,0.21945648,0.22199038
1.0,1.0,65.0,400.0,Australia,213.0,5.0,213.0,0.43995795,0.33663663,0.22340545
1.0,1.0,66.0,401.0,Australia,213.0,5.0,213.0,0.46821696,0.32512137,0.20666161
1.0,1.0,66.0,402.0,Australia,213.0,5.0,213.0,0.46821696,0.32512137,0.20666161
1.0,1.0,66.0,403.0,Australia,213.0,5.0,213.0,0.46666393,0.32404298,0.2092931
1.0,1.0,66.0,404.0,Australia,213.0,5.0,213.0,0.46666393,0.32404298,0.2092931
1.0,1.0,66.0,405.0,Australia,213.0,5.0,213.0,0.46666393,0.32404298,0.2092931
1.0,1.0,66.0,406.0,Australia,213.0,5.0,213.0,0.46666393,0.32404298,0.2092931
1.0,1.0,67.0,407.0,Australia,213.0,5.0,213.0,0.43667978,0.33412832,0.22919196
1.0,1.0,67.0,408.0,Australia,213.0,5.0,213.0,0.43667978,0.33412832,0.22919196
1.0,1.0,67.0,409.0,Australia,213.0,5.0,213.0,0.43667978,0.33412832,0.22919196
1.0,1.0,67.0,410.0,Australia,215.0,5.0,215.0,0.43667978,0.33412832,0.22919196
1.0,1.0,67.0,411.0,Australia,215.0,5.0,215.0,0.43667978,0.33412832,0.22919196
1.0,1.0,67.0,412.0,Australia,215.0,5.0,215.0,0.43667978,0.33412832,0.22919196
1.0,1.0,68.0,413.0,Australia,215.0,5.0,215.0,0.46666393,0.32404298,0.2092931
1.0,1.0,68.0,414.0,Australia,215.0,5.0,215.0,0.46666393,0.32404298,0.2092931
1.0,1.0,68.0,415.0,Australia,215.0,5.0,215.0,0.46666393,0.32404298,0.2092931
1.0,1.0,68.0,416.0,Australia,215.0,5.0,215.0,0.46666393,0.32404298,0.2092931
1.0,1.0,68.0,417.0,Australia,215.0,5.0,215.0,0.46666393,0.32404298,0.2092931
1.0,1.0,68.0,418.0,Australia,215.0,5.0,215.0,0.46666393,0.32404298,0.2092931
1.0,1.0,69.0,419.0,Australia,215.0,5.0,215.0,0.43667978,0.33412832,0.22919196
1.0,1.0,69.0,420.0,Australia,215.0,5.0,215.0,0.43126544,0.33377278,0.23496176
1.0,1.0,69.0,421.0,Australia,215.0,5.0,215.0,0.43126544,0.33377278,0.23496176
1.0,1.0,69.0,422.0,Australia,215.0,5.0,215.0,0.42936513,0.33488804,0.23574683
1.0,1.0,69.0,423.0,Australia,218.0,5.0,218.0,0.43667978,0.33412832,0.22919196
1.0,1.0,69.0,424.0,Australia,218.0,5.0,218.0,0.43667978,0.33412832,0.22919196
1.0,1.0,69.0,425.0,Australia,218.0,5.0,218.0,0.43667978,0.33412832,0.22919196
1.0,1.0,70.0,426.0,Australia,218.0,5.0,218.0,0.5167597,0.305645,0.17759532
1.0,1.0,70.0,427.0,Australia,222.0,5.0,222.0,0.53138083,0.28807122,0.18054801
1.0,1.0,70.0,428.0,Australia,223.0,5.0,223.0,0.44758365,0.3175015,0.23491487
1.0,1.0,70.0,429.0,Australia,223.0,5.0,223.0,0.44758365,0.3175015,0.23491487
1.0,1.0,70.0,430.0,Australia,224.0,5.0,224.0,0.52944136,0.28701982,0.18353882
1.0,1.0,70.0,431.0,Australia,224.0,5.0,224.0,0.52944136,0.28701982,0.18353882
1.0,1.0,71.0,432.0,Australia,224.0,5.0,224.0,0.44546047,0.3159954,0.23854414
1.0,1.0,71.0,433.0,Australia,227.0,5.0,227.0,0.5492833,0.26029932,0.19041733
1.0,1.0,71.0,434.0,Australia,227.0,5.0,227.0,0.5492833,0.26029932,0.19041733
1.0,1.0,71.0,435.0,Australia,228.0,5.0,228.0,0.46391025,0.28766572,0.248424
1.0,1.0,71.0,436.0,Australia,228.0,5.0,228.0,0.46391025,0.28766572,0.248424
1.0,1.0,71.0,437.0,Australia,228.0,5.0,228.0,0.46391025,0.28766572,0.248424
1.0,1.0,72.0,438.0,Australia,228.0,5.0,228.0,0.5492833,0.26029932,0.19041733
1.0,1.0,72.0,439.0,Australia,228.0,5.0,228.0,0.55384994,0.25414968,0.1920004
1.0,1.0,72.0,440.0,Australia,228.0,5.0,228.0,0.55384994,0.25414968,0.1920004
1.0,1.0,72.0,441.0,Australia,229.0,5.0,229.0,0.46817625,0.28111526,0.25070843
1.0,1.0,72.0,442.0,Australia,229.0,5.0,229.0,0.46817625,0.28111526,0.25070843
1.0,1.0,72.0,443.0,Australia,229.0,5.0,229.0,0.46817625,0.28111526,0.25070843
1.0,1.0,73.0,444.0,Australia,229.0,5.0,229.0,0.6768193,0.17983124,0.14334942
1.0,1.0,73.0,445.0,Australia,229.0,5.0,229.0,0.6768193,0.17983124,0.14334942
1.0,1.0,73.0,446.0,Australia,229.0,5.0,229.0,0.6768193,0.17983124,0.14334942
1.0,1.0,73.0,447.0,Australia,229.0,5.0,229.0,0.67393565,0.18143581,0.14462848
1.0,1.0,73.0,448.0,Australia,229.0,5.0,229.0,0.67393565,0.18143581,0.14462848
1.0,1.0,73.0,449.0,Australia,229.0,5.0,229.0,0.67222995,0.18238497,0.14538507
1.0,1.0,74.0,450.0,Australia,229.0,5.0,229.0,0.46034917,0.2817637,0.25788715
1.0,1.0,74.0,451.0,Australia,233.0,5.0,233.0,0.47236988,0.2763093,0.25132084
1.0,1.0,74.0,452.0,Australia,234.0,5.0,234.0,0.55820525,0.24953397,0.19226079
1.0,1.0,74.0,453.0,Australia,235.0,5.0,235.0,0.47369355,0.27708358,0.24922282
1.0,1.0,74.0,454.0,Australia,235.0,5.0,235.0,0.47369355,0.27708358,0.24922282
1.0,1.0,74.0,455.0,Australia,235.0,5.0,235.0,0.47419173,0.27737498,0.24843332
1.0,1.0,75.0,456.0,Australia,235.0,5.0,235.0,0.6821032,0.1765553,0.14134148
1.0,1.0,75.0,457.0,Australia,235.0,5.0,235.0,0.68332744,0.17687218,0.13980037
1.0,1.0,75.0,458.0,Australia,235.0,5.0,235.0,0.68332744,0.17687218,0.13980037
1.0,1.0,75.0,459.0,Australia,236.0,5.0,236.0,0.640136,0.19418879,0.1656752
1.0,1.0,75.0,460.0,Australia,236.0,5.0,236.0,0.63958836,0.19402266,0.16638903
1.0,1.0,75.0,461.0,Australia,236.0,5.0,236.0,0.6365509,0.19565782,0.16779129
1.0,1.0,76.0,462.0,Australia,236.0,5.0,236.0,0.5587723,0.25265428,0.18857339
1.0,1.0,76.0,463.0,Australia,236.0,5.0,236.0,0.55222076,0.25640583,0.19137344
1.0,1.0,76.0,464.0,Australia,236.0,5.0,236.0,0.5517584,0.25619116,0.19205041
1.0,1.0,76.0,465.0,Australia,236.0,5.0,236.0,0.5517584,0.25619116,0.19205041
1.0,1.0,76.0,466.0,Australia,236.0,5.0,236.0,0.5517584,0.25619116,0.19205041
1.0,1.0,76.0,467.0,Australia,236.0,5.0,236.0,0.5514852,0.2560643,0.19245055
1.0,1.0,77.0,468.0,Australia,237.0,5.0,237.0,0.6755661,0.18014854,0.14428541
1.0,1.0,77.0,469.0,Australia,240.0,5.0,240.0,0.64116395,0.18985343,0.16898263
1.0,1.0,77.0,470.0,Australia,240.0,5.0,240.0,0.64116395,0.18985343,0.16898263
1.0,1.0,77.0,471.0,Australia,240.0,5.0,240.0,0.6333247,0.19400105,0.17267428
1.0,1.0,77.0,472.0,Australia,240.0,5.0,240.0,0.6333247,0.19400105,0.17267428
1.0,1.0,77.0,473.0,Australia,240.0,5.0,240.0,0.6333247,0.19400105,0.17267428
1.0,1.0,78.0,474.0,Australia,240.0,5.0,240.0,0.55528367,0.25021905,0.19449723
1.0,1.0,78.0,475.0,Australia,240.0,5.0,240.0,0.55528367,0.25021905,0.19449723
1.0,1.0,78.0,476.0,Australia,240.0,5.0,240.0,0.55528367,0.25021905,0.19449723
1.0,1.0,78.0,477.0,Australia,240.0,5.0,240.0,0.55528367,0.25021905,0.19449723
1.0,1.0,78.0,478.0,Australia,240.0,5.0,240.0,0.55528367,0.25021905,0.19449723
1.0,1.0,78.0,479.0,Australia,242.0,5.0,242.0,0.55776906,0.24673772,0.19549319
1.0,1.0,79.0,480.0,Australia,246.0,5.0,246.0,0.6397679,0.1881132,0.17211898
1.0,1.0,79.0,481.0,Australia,246.0,5.0,246.0,0.6397679,0.1881132,0.17211898
1.0,1.0,79.0,482.0,Australia,246.0,5.0,246.0,0.6319155,0.19221365,0.17587082
1.0,1.0,79.0,483.0,Australia,246.0,5.0,246.0,0.6319155,0.19221365,0.17587082
1.0,1.0,79.0,484.0,Australia,246.0,5.0,246.0,0.6319155,0.19221365,0.17587082
1.0,1.0,79.0,485.0,Australia,246.0,5.0,246.0,0.6319155,0.19221365,0.17587082
1.0,1.0,80.0,486.0,Australia,246.0,5.0,246.0,0.5541976,0.24515782,0.20064457
1.0,1.0,80.0,487.0,Australia,246.0,5.0,246.0,0.5541976,0.24515782,0.20064457
1.0,1.0,80.0,488.0,Australia,246.0,5.0,246.0,0.5541976,0.24515782,0.20064457
1.0,1.0,80.0,489.0,Australia,246.0,5.0,246.0,0.5541976,0.24515782,0.20064457
1.0,1.0,80.0,490.0,Australia,246.0,5.0,246.0,0.55067295,0.24359864,0.20572844
1.0,1.0,80.0,491.0,Australia,246.0,5.0,246.0,0.54520524,0.25110906,0.20368573
1.0,1.0,81.0,492.0,Australia,250.0,5.0,250.0,0.47045195,0.27231646,0.25723153
1.0,1.0,81.0,493.0,Australia,250.0,5.0,250.0,0.46887285,0.27140242,0.2597247
1.0,1.0,81.0,494.0,Australia,250.0,5.0,250.0,0.47042826,0.27230275,0.25726897
1.0,1.0,81.0,495.0,Australia,250.0,5.0,250.0,0.47042826,0.27230275,0.25726897
1.0,1.0,81.0,496.0,Australia,250.0,5.0,250.0,0.47042826,0.27230275,0.25726897
1.0,1.0,81.0,497.0,Australia,250.0,5.0,250.0,0.47042826,0.27230275,0.25726897
1.0,1.0,82.0,498.0,Australia,251.0,5.0,251.0,0.48128042,0.25804144,0.2606782
1.0,1.0,82.0,499.0,Australia,251.0,5.0,251.0,0.48128042,0.25804144,0.2606782
1.0,1.0,82.0,500.0,Australia,251.0,5.0,251.0,0.48128042,0.25804144,0.2606782
1.0,1.0,82.0,501.0,Australia,251.0,5.0,251.0,0.47622132,0.26584065,0.257938
1.0,1.0,82.0,502.0,Australia,251.0,5.0,251.0,0.47622132,0.26584065,0.257938
1.0,1.0,82.0,503.0,Australia,251.0,5.0,251.0,0.47622132,0.26584065,0.257938
1.0,1.0,83.0,504.0,Australia,251.0,5.0,251.0,0.5593802,0.24145865,0.19916117
1.0,1.0,83.0,505.0,Australia,251.0,5.0,251.0,0.54409724,0.24983367,0.20606908
1.0,1.0,83.0,506.0,Australia,255.0,5.0,255.0,0.56645864,0.23186004,0.20168138
1.0,1.0,83.0,507.0,Australia,255.0,5.0,255.0,0.56819046,0.2325689,0.19924062
1.0,1.0,83.0,508.0,Australia,259.0,5.0,259.0,0.5770916,0.22777484,0.19513358
1.0,1.0,83.0,509.0,Australia,259.0,5.0,259.0,0.5770916,0.22777484,0.19513358
1.0,1.0,84.0,510.0,Australia,259.0,5.0,259.0,0.49011075,0.2539589,0.25593033
1.0,1.0,84.0,511.0,Australia,259.0,5.0,259.0,0.49011075,0.2539589,0.25593033
1.0,1.0,84.0,512.0,Australia,259.0,5.0,259.0,0.49011075,0.2539589,0.25593033
1.0,1.0,84.0,513.0,Australia,259.0,5.0,259.0,0.49011075,0.2539589,0.25593033
1.0,1.0,84.0,514.0,Australia,259.0,5.0,259.0,0.4890249,0.25339624,0.25757882
1.0,1.0,84.0,515.0,Australia,259.0,5.0,259.0,0.4890249,0.25339624,0.25757882
1.0,1.0,85.0,516.0,Australia,259.0,5.0,259.0,0.57611626,0.22738989,0.1964939
1.0,1.0,85.0,517.0,Australia,259.0,5.0,259.0,0.57077295,0.23455553,0.19467147
1.0,1.0,85.0,518.0,Australia,262.0,5.0,262.0,0.4971685,0.25410062,0.24873082
1.0,1.0,85.0,519.0,Australia,266.0,5.0,266.0,0.5056465,0.24981634,0.24453709
1.0,1.0,85.0,520.0,Australia,267.0,5.0,267.0,0.5896747,0.22011651,0.19020878
1.0,1.0,85.0,521.0,Australia,271.0,5.0,271.0,0.6070849,0.19852309,0.19439206
1.0,1.0,86.0,522.0,Australia,271.0,5.0,271.0,0.5230014,0.2216681,0.2553306
1.0,1.0,86.0,523.0,Australia,271.0,5.0,271.0,0.5230014,0.2216681,0.2553306
1.0,1.0,86.0,524.0,Australia,273.0,5.0,273.0,0.52895194,0.21890275,0.2521453
1.0,1.0,86.0,525.0,Australia,273.0,5.0,273.0,0.52895194,0.21890275,0.2521453
1.0,1.0,86.0,526.0,Australia,274.0,5.0,274.0,0.55790436,0.21379781,0.22829778
1.0,1.0,86.0,527.0,Australia,274.0,5.0,274.0,0.55790436,0.21379781,0.22829778
1.0,1.0,87.0,528.0,Australia,274.0,5.0,274.0,0.53493744,0.22349967,0.24156286
1.0,1.0,87.0,529.0,Australia,274.0,5.0,274.0,0.53493744,0.22349967,0.24156286
1.0,1.0,87.0,530.0,Australia,274.0,5.0,274.0,0.53493744,0.22349967,0.24156286
1.0,1.0,87.0,531.0,Australia,274.0,5.0,274.0,0.53493744,0.22349967,0.24156286
1.0,1.0,87.0,532.0,Australia,278.0,5.0,278.0,0.53493744,0.22349967,0.24156286
1.0,1.0,87.0,533.0,Australia,278.0,5.0,278.0,0.53493744,0.22349967,0.24156286
1.0,1.0,88.0,534.0,Australia,282.0,5.0,282.0,0.55790436,0.21379781,0.22829778
1.0,1.0,88.0,535.0,Australia,282.0,5.0,282.0,0.55790436,0.21379781,0.22829778
1.0,1.0,88.0,536.0,Australia,283.0,5.0,283.0,0.5158646,0.2270422,0.25709316
1.0,1.0,88.0,537.0,Australia,283.0,5.0,283.0,0.5158646,0.2270422,0.25709316
1.0,1.0,88.0,538.0,Australia,283.0,5.0,283.0,0.5158646,0.2270422,0.25709316
1.0,1.0,88.0,539.0,Australia,288.0,5.0,288.0,0.5158646,0.2270422,0.25709316
1.0,1.0,88.0,540.0,Australia,289.0,5.0,289.0,0.55790436,0.21379781,0.22829778
1.0,2.0,89.0,541.0,Australia,290.0,5.0,290.0,0.61276317,0.19565411,0.19158277
1.0,2.0,89.0,542.0,Australia,291.0,5.0,291.0,0.61276317,0.19565411,0.19158277
1.0,2.0,89.0,543.0,Australia,291.0,5.0,291.0,0.61276317,0.19565411,0.19158277
1.0,2.0,89.0,544.0,Australia,292.0,5.0,292.0,0.53713423,0.22441748,0.23844834
1.0,2.0,89.0,545.0,Australia,292.0,5.0,292.0,0.53713423,0.22441748,0.23844834
1.0,2.0,89.0,546.0,Australia,292.0,5.0,292.0,0.53713423,0.22441748,0.23844834
1.0,2.0,89.0,547.0,Australia,292.0,5.0,292.0,0.53713423,0.22441748,0.23844834
1.0,2.0,90.0,548.0,Australia,292.0,5.0,292.0,0.55790436,0.21379781,0.22829778
1.0,2.0,90.0,549.0,Australia,292.0,5.0,292.0,0.55790436,0.21379781,0.22829778
1.0,2.0,90.0,550.0,Australia,292.0,5.0,292.0,0.55790436,0.21379781,0.22829778
1.0,2.0,90.0,551.0,Australia,292.0,5.0,292.0,0.55667156,0.21332537,0.23000307
